kernel,pair_type,similarity
RBF,Same class,0.02265840589017419
RBF,Different class,0.08188076865680632
RBF,Different class,0.024593360541728813
RBF,Same class,0.18905936148699085
RBF,Same class,0.5962809458165588
RBF,Same class,0.15372137648553924
RBF,Different class,0.0005510246652692807
RBF,Different class,0.2627303312190698
RBF,Same class,0.07678253764685491
RBF,Different class,0.19897419135114985
RBF,Different class,0.6891315954746186
RBF,Same class,0.3650520736763257
RBF,Different class,0.00036331557109205945
RBF,Same class,0.5405602809708147
RBF,Same class,0.0017221795256193767
RBF,Different class,0.017509833771099343
RBF,Different class,0.5873901598265298
RBF,Different class,0.39236334128898614
RBF,Same class,0.2222067042376372
RBF,Same class,0.19385201474665145
RBF,Different class,0.27536393523383923
RBF,Same class,0.38389171151031615
RBF,Different class,0.0001761189203227604
RBF,Different class,0.7194756801778793
RBF,Different class,0.024556901136437242
RBF,Different class,0.015364269778018795
RBF,Different class,0.000899722661749129
RBF,Same class,0.3840365166929805
RBF,Different class,0.1000620528005129
RBF,Different class,0.09647377516339464
RBF,Different class,0.503099846999397
RBF,Same class,0.1117686054220924
RBF,Different class,0.007861615448091126
RBF,Same class,0.08473835474732634
RBF,Same class,0.341418302552099
RBF,Same class,0.009523416691439211
RBF,Different class,0.5161673571825761
RBF,Same class,0.28701388434053027
RBF,Same class,0.8146451035925946
RBF,Different class,0.010054405647592852
RBF,Different class,0.029072235036132373
RBF,Same class,0.13052081779570912
RBF,Same class,0.6499624853023697
RBF,Same class,0.023923115296553825
RBF,Same class,0.08492164546271506
RBF,Different class,0.07128582318632923
RBF,Different class,0.026013298075731914
RBF,Same class,0.2728042362937048
RBF,Different class,0.8648866294291512
RBF,Different class,0.05165046567154882
RBF,Different class,0.00560388406914632
RBF,Different class,0.14252254865608327
RBF,Different class,2.0010674787827182e-13
RBF,Different class,0.002362876263882448
RBF,Same class,0.36928451610859725
RBF,Same class,0.4990346136992003
RBF,Same class,0.02327003874743142
RBF,Same class,0.014052068319180041
RBF,Same class,0.301017674631165
RBF,Different class,0.2165099123521823
RBF,Same class,0.2747864808189835
RBF,Same class,0.18868093303249994
RBF,Same class,0.005034327002947317
RBF,Same class,0.4153868561483082
RBF,Same class,0.1944155323776424
RBF,Different class,1.6218850797735475e-16
RBF,Same class,0.5214518983156571
RBF,Different class,0.05446813922493758
RBF,Different class,0.5386878757216649
RBF,Same class,0.00404586575855487
RBF,Same class,0.1304767151645274
RBF,Same class,0.1840604143794996
RBF,Different class,0.2696642848215098
RBF,Different class,0.193756243137453
RBF,Different class,0.3839341726533632
RBF,Same class,0.08000676755772747
RBF,Same class,0.02726191628958468
RBF,Same class,0.20195237060828897
RBF,Same class,0.106649395617583
RBF,Different class,0.1542558169126242
RBF,Same class,0.023938040074667107
RBF,Different class,0.4888675548388995
RBF,Different class,0.1608786029271675
RBF,Different class,0.728184294813221
RBF,Different class,0.03772107823934957
RBF,Same class,0.30077729493360245
RBF,Different class,0.08342065400735603
RBF,Different class,0.39265397915388156
RBF,Same class,0.09634981464346172
RBF,Different class,0.06986230105046842
RBF,Same class,0.032601847898859976
RBF,Same class,0.018461037162341043
RBF,Different class,0.11843670696995061
RBF,Same class,0.13256635639828876
RBF,Same class,0.34170304170178295
RBF,Different class,0.0015236217724119247
RBF,Same class,0.8692887445869597
RBF,Same class,0.12218968701873056
RBF,Different class,0.2905441377028443
RBF,Same class,0.13482112401992308
RBF,Same class,0.003945789695225876
RBF,Different class,0.024370919816738234
RBF,Same class,0.19915779711996046
RBF,Different class,0.6140939658769203
RBF,Same class,0.03632540251469056
RBF,Different class,0.06263726644484457
RBF,Different class,0.02635606430688181
RBF,Different class,0.1025981376984221
RBF,Different class,0.20935186895708155
RBF,Different class,0.3190511080281122
RBF,Same class,0.02635358308910812
RBF,Same class,0.2154372690763311
RBF,Different class,0.10654363786779779
RBF,Different class,0.016367545698277728
RBF,Same class,0.00015141059022875052
RBF,Same class,0.17995559122627897
RBF,Different class,4.316200671764975e-12
RBF,Different class,0.26365468780995194
RBF,Different class,0.18945052486764186
RBF,Different class,0.006688908088592405
RBF,Different class,1.4705064341599025e-07
RBF,Same class,0.09610117461658603
RBF,Same class,2.4900883852922727e-25
RBF,Same class,0.6287009599155343
RBF,Same class,0.07656971907063018
RBF,Different class,0.4114029532924787
RBF,Different class,0.012038605284762015
RBF,Same class,0.23989331602014854
RBF,Different class,0.35004435027924624
RBF,Different class,0.05471023376416619
RBF,Different class,0.021459591333122252
RBF,Same class,0.05209317794394684
RBF,Different class,0.21588613706490403
RBF,Different class,0.1893127858466424
RBF,Same class,0.5039219834531101
RBF,Different class,0.31382409635121716
RBF,Different class,0.16181115137465094
RBF,Same class,0.06822538797286118
RBF,Same class,0.02985689330837686
RBF,Different class,0.09312657950081445
RBF,Different class,0.013044818157589308
RBF,Same class,0.12601565751072819
RBF,Same class,0.11783030878036957
RBF,Same class,0.0068597206543870165
RBF,Different class,1.1777154878645984e-06
RBF,Different class,0.6741546199940393
RBF,Same class,0.06492528840822921
RBF,Same class,0.10238499740012359
RBF,Same class,6.570259973221141e-08
RBF,Same class,0.039549493464091326
RBF,Same class,0.007298198667322622
RBF,Different class,0.5607966397720953
RBF,Same class,0.49649149793073083
RBF,Different class,9.84124452458737e-06
RBF,Same class,0.0917982758947073
RBF,Same class,0.001932213534158567
RBF,Different class,0.5597962074427669
RBF,Different class,0.10485245232566706
RBF,Same class,0.20540733670566377
RBF,Same class,0.431654673247767
RBF,Same class,0.35572639337711554
RBF,Different class,0.0007846416833670177
RBF,Same class,0.6506806377459543
RBF,Different class,0.19629848144870854
RBF,Same class,0.017196003469333122
RBF,Different class,0.3880824555623743
RBF,Different class,0.0053971072943838905
RBF,Different class,0.009660458207933225
RBF,Different class,0.0008428649825168905
RBF,Different class,0.17960191437540882
RBF,Different class,0.010544342858947266
RBF,Same class,0.7117552076385084
RBF,Different class,0.0326535502284313
RBF,Same class,0.5032468196410826
RBF,Different class,0.3656441516594562
RBF,Same class,0.596854893142251
RBF,Different class,0.0009247859613671327
RBF,Same class,0.012349103027969209
RBF,Same class,0.09332300574976617
RBF,Different class,0.6744759608908524
RBF,Same class,0.003939700946148741
RBF,Different class,0.17716962750543344
RBF,Different class,0.13159994975662567
RBF,Same class,0.6840183288499702
RBF,Different class,0.011932705708164727
RBF,Different class,0.05284368349116188
RBF,Same class,0.6678469337263834
RBF,Different class,0.09670022971792305
RBF,Different class,0.0015871896313237816
RBF,Different class,0.4796216589582348
RBF,Different class,0.009078753621295396
RBF,Different class,0.03457479800184002
RBF,Same class,0.6777229097976395
RBF,Different class,1.0249470717283735e-25
RBF,Same class,3.209694643397381e-05
RBF,Different class,0.2628082745546183
RBF,Same class,0.02115620679194305
RBF,Different class,0.006205699583716807
RBF,Different class,0.007728418513675573
RBF,Same class,0.8204451683365059
RBF,Different class,0.3443791030716601
RBF,Different class,0.0035431820279772683
RBF,Same class,4.2957122532143214e-05
RBF,Same class,0.9656156514177646
RBF,Different class,0.2164826579509818
RBF,Same class,0.06599319887349296
RBF,Different class,0.8539184317274735
RBF,Same class,0.10791975283783059
RBF,Same class,0.30976172961101206
RBF,Same class,0.05074439243199436
RBF,Same class,0.0001792536409596956
RBF,Different class,2.787457206547396e-07
RBF,Different class,0.02111768604019989
RBF,Same class,0.07057204075732905
RBF,Different class,0.011184272962475258
RBF,Different class,0.312089659344524
RBF,Different class,3.0204129149303378e-05
RBF,Different class,0.17018246733204312
RBF,Different class,0.041808580558749815
RBF,Same class,1.851255549124372e-05
RBF,Different class,0.04101390208833502
RBF,Different class,0.1687302580471683
RBF,Same class,0.035865244189039365
RBF,Different class,0.2704640920440683
RBF,Same class,0.30676862632332874
RBF,Different class,0.510242945334174
RBF,Different class,0.3125836567294069
RBF,Different class,0.5659386888408657
RBF,Same class,0.0025053912390396935
RBF,Different class,0.006904869915159134
RBF,Different class,9.452275160636982e-06
RBF,Different class,6.789970917181984e-09
RBF,Different class,0.0186150920864745
RBF,Same class,0.005592124131007354
RBF,Same class,0.0017778061408071514
RBF,Same class,0.01308109495317602
RBF,Different class,0.847123042864391
RBF,Different class,0.1264052946727976
RBF,Same class,0.33690113115660314
RBF,Same class,0.25631195446660554
RBF,Different class,0.0050037069372675935
RBF,Same class,0.031017727870079715
RBF,Different class,0.17376923536026276
RBF,Same class,0.2896497772715553
RBF,Same class,0.2279270299077643
RBF,Different class,0.006839809985726694
RBF,Different class,2.58711580180531e-06
RBF,Different class,0.802362157032158
RBF,Same class,0.01102236924256857
RBF,Same class,0.0076969128843245894
RBF,Different class,0.015502984679334975
RBF,Different class,0.08886205823086388
RBF,Same class,0.02222869019210077
RBF,Different class,0.05287768021800661
RBF,Same class,0.20366191900345224
RBF,Same class,0.28687565885616517
RBF,Different class,0.06608083170769131
RBF,Same class,0.10135020834959924
RBF,Different class,0.1739719720208024
RBF,Same class,0.039949381798357275
RBF,Different class,0.21111493008766952
RBF,Different class,0.09662303114659007
RBF,Different class,0.20194468669589638
RBF,Same class,0.10308750016854228
RBF,Same class,0.12664706150886132
RBF,Different class,0.7456155980327925
RBF,Different class,1.7787537886961228e-25
RBF,Same class,0.1658541683920435
RBF,Different class,0.022186966390832355
RBF,Different class,0.5367735859868892
RBF,Same class,0.0002817691232460577
RBF,Same class,0.6720098856177043
RBF,Different class,0.5829385704097454
RBF,Same class,0.1784302092946989
RBF,Different class,0.3073610127094576
RBF,Same class,0.0007123947796177539
RBF,Same class,0.2175247668133141
RBF,Different class,0.19320241344897066
RBF,Different class,0.058295237875785624
RBF,Same class,0.7932826722415165
RBF,Different class,0.6181587213145392
RBF,Same class,0.08649134249538806
RBF,Same class,0.046575173952605166
RBF,Same class,0.022286658259695145
RBF,Different class,4.74633855088676e-11
RBF,Different class,7.724990475389068e-05
RBF,Same class,0.17501863721285293
RBF,Same class,0.26402316660696734
RBF,Same class,0.3437871462822329
RBF,Same class,0.004983566985899471
RBF,Different class,0.1295012929391566
RBF,Same class,0.3602662680619084
RBF,Same class,0.4985624517419437
RBF,Same class,0.11744696108993506
RBF,Different class,0.15144108659181632
RBF,Different class,0.113171809124787
RBF,Different class,0.11901434694256822
RBF,Different class,0.04079147946442155
RBF,Different class,0.08121334228966894
RBF,Same class,0.42429110095424116
RBF,Same class,0.7014957948030028
RBF,Same class,0.12324131935525418
RBF,Different class,0.07433719462031559
RBF,Different class,0.10454585236079847
RBF,Different class,0.01631908297694043
RBF,Different class,0.10958879356223639
RBF,Same class,1.0392027018189562e-11
RBF,Different class,0.4276181387325826
RBF,Same class,0.22989785404473403
RBF,Same class,0.3343242143792698
RBF,Same class,0.16811054278651952
RBF,Different class,0.0010586224597123593
RBF,Same class,0.2695443380730635
RBF,Different class,0.018288246867027427
RBF,Different class,0.3528713831503724
RBF,Different class,0.49396156256799373
RBF,Different class,0.44934584494123603
RBF,Different class,0.8612756385832046
RBF,Same class,0.00117044934364042
RBF,Different class,0.3490239521153804
RBF,Same class,0.10831260434195912
RBF,Different class,0.0028260055908150834
RBF,Same class,0.1062739254559849
RBF,Different class,0.37670531722293094
RBF,Different class,0.006936256204287339
RBF,Same class,0.3877437358158045
RBF,Different class,0.45191660173030695
RBF,Different class,0.0720158837732368
RBF,Same class,0.15211524391774073
RBF,Same class,0.003242561980814909
RBF,Different class,0.11628439183746554
RBF,Same class,0.3167532028030985
RBF,Same class,0.07839016908637955
RBF,Different class,0.01495933997473963
RBF,Same class,0.026589506458808674
RBF,Same class,0.10706742597010195
RBF,Same class,0.044400532315713975
RBF,Different class,0.09083063844904748
RBF,Different class,0.00013449175113650137
RBF,Same class,0.05450262324315049
RBF,Same class,0.03713651316067645
RBF,Same class,0.03135246765676111
RBF,Same class,0.17673052996319605
RBF,Different class,0.43910912629700616
RBF,Different class,0.007106912980356865
RBF,Different class,0.07178205401624747
RBF,Same class,0.02438888495775181
RBF,Same class,0.0015391524563289286
RBF,Different class,0.6951559514581439
RBF,Different class,0.010106108591672642
RBF,Different class,0.003839761294618368
RBF,Same class,3.1128645843650167e-06
RBF,Same class,0.006321817332906573
RBF,Different class,0.007972980043865709
RBF,Different class,0.004711912651214524
RBF,Same class,0.6917952324575813
RBF,Same class,0.20592289812555137
RBF,Different class,0.6090400407270181
RBF,Same class,0.2675858117884681
RBF,Same class,0.0008245180588222729
RBF,Different class,0.09585789722217224
RBF,Same class,0.21856487942455083
RBF,Same class,1.7294185409108893e-07
RBF,Same class,0.001930386972894946
RBF,Different class,0.044376443879308725
RBF,Same class,0.1519905170156399
RBF,Same class,0.033695304641642186
RBF,Different class,0.09535400840452476
RBF,Different class,0.016081877443862976
RBF,Different class,0.5876030748619102
RBF,Different class,0.034140457563803565
RBF,Same class,0.42035333192011737
RBF,Different class,0.11209582256422326
RBF,Different class,0.05301388641577932
RBF,Same class,0.11215269514965259
RBF,Same class,0.015987332182548816
RBF,Different class,0.11539070960928934
RBF,Different class,0.7074380784334756
RBF,Same class,0.054848589486795205
RBF,Same class,0.03423485879266084
RBF,Same class,0.10857153576458631
RBF,Same class,0.686852276753382
RBF,Different class,0.018886490498673594
RBF,Different class,0.02423036728364602
RBF,Same class,5.0674249448967236e-05
RBF,Same class,0.16054830046218405
RBF,Same class,1.823330754659089e-11
RBF,Different class,0.07452590291352927
RBF,Same class,0.001959017339418954
RBF,Different class,0.25831447390294227
RBF,Different class,0.32227833822839186
RBF,Different class,0.2103643198304144
RBF,Different class,0.11357176075812013
RBF,Different class,0.031099898012314324
RBF,Same class,0.01007089601755633
RBF,Different class,0.5230174180670644
RBF,Different class,0.013135926631766
RBF,Same class,0.3037906293445633
RBF,Different class,0.02281690770333968
RBF,Same class,0.13172184185198504
RBF,Same class,0.4990133896615376
RBF,Different class,0.567667936102913
RBF,Same class,0.5053406237453542
RBF,Same class,0.7026732555264302
RBF,Different class,0.04249652240008862
RBF,Different class,0.015958464014202107
RBF,Same class,0.7522597175696752
RBF,Different class,0.13941565810796525
RBF,Same class,0.006077845828488904
RBF,Different class,0.1663086002284433
RBF,Different class,0.03616585597273796
RBF,Different class,3.633658824525626e-07
RBF,Different class,1.8611584620537163e-05
RBF,Same class,0.3675689931803275
RBF,Different class,0.10081486581002375
RBF,Same class,0.16229772469781284
RBF,Different class,0.6723450881954597
RBF,Different class,0.7399365960635785
RBF,Same class,0.021052525887219172
RBF,Same class,0.08410719211997994
RBF,Same class,0.3677099769206008
RBF,Same class,0.03427721914053856
RBF,Same class,0.0351538307481427
RBF,Same class,0.31790619797573155
RBF,Different class,0.8756708109916949
RBF,Different class,0.24238219903952243
RBF,Different class,0.4664311299334318
RBF,Same class,0.0015170423839248356
RBF,Different class,0.13697680916398128
RBF,Different class,0.04769159813353673
RBF,Same class,0.0044707177773279224
RBF,Different class,0.07121034427990174
RBF,Different class,0.47215779133623975
RBF,Same class,8.514082984245993e-05
RBF,Same class,0.28984520612244097
RBF,Same class,0.2314567888339501
RBF,Same class,9.945409978919576e-05
RBF,Different class,0.027607352476408983
RBF,Same class,0.06797223900465435
RBF,Different class,0.5548651537464523
RBF,Same class,0.019831781426514657
RBF,Different class,0.19974674737485543
RBF,Same class,0.3251127050359524
RBF,Different class,0.1888287760294549
RBF,Different class,0.002824689160318907
RBF,Same class,0.024033954925991845
RBF,Different class,0.7343593812823195
RBF,Same class,0.3633415217229313
RBF,Different class,0.15354713984662097
RBF,Different class,0.0068279037187359325
RBF,Different class,0.010377319487478873
RBF,Different class,0.07584093092224077
RBF,Same class,0.21216877174637655
RBF,Same class,0.29853767140490206
RBF,Same class,0.4601871056344319
RBF,Same class,0.00047818189252556685
RBF,Different class,0.23500411152097875
RBF,Different class,1.4950967064081885e-25
RBF,Same class,0.12954223776384008
RBF,Different class,0.063555682954223
RBF,Different class,0.02239020659157241
RBF,Different class,0.03501012010864754
RBF,Same class,0.2271265423694944
RBF,Same class,0.4122530972879849
RBF,Different class,0.40856396498283315
RBF,Same class,0.13329863220293053
RBF,Same class,0.49252076268368994
RBF,Different class,0.015542221642880596
RBF,Same class,0.3481039643967999
RBF,Different class,0.07217901053851952
RBF,Different class,0.5269191925644172
RBF,Different class,0.04376396511874808
RBF,Same class,0.030433983952718346
RBF,Same class,2.1313761811069078e-25
RBF,Different class,0.05266376718160487
RBF,Same class,0.003314781813085319
RBF,Different class,0.011632629593160136
RBF,Same class,0.3272132848723528
RBF,Different class,0.1416005731032595
RBF,Different class,0.43961400206727796
RBF,Same class,0.17742597620714157
RBF,Same class,0.31191600388552637
RBF,Different class,0.1358032479505294
RBF,Same class,0.6856008925881436
RBF,Same class,0.011441960486609904
RBF,Same class,0.19476145752243312
RBF,Same class,0.08515528056890945
RBF,Same class,0.7076668127217087
RBF,Same class,0.04995398604943856
RBF,Different class,0.19480690203706194
RBF,Same class,0.05705383851159284
RBF,Different class,0.0926503155722997
RBF,Different class,0.001421101493136126
RBF,Different class,0.22761769475462304
RBF,Different class,0.11061806967224885
RBF,Same class,0.7674743376172655
RBF,Different class,0.12189608285921337
RBF,Different class,0.23188656401408084
RBF,Same class,0.1881768479563762
RBF,Same class,0.0792627276216492
RBF,Same class,0.06666013654019003
RBF,Different class,0.09297500508764867
RBF,Same class,0.19788248262578748
RBF,Different class,0.27033753788033305
RBF,Different class,0.28105609622571887
RBF,Same class,0.1432188850086386
RBF,Same class,0.5800817051215971
RBF,Different class,0.13053037515786253
RBF,Same class,0.09200803365227095
RBF,Different class,0.15666734729005793
RBF,Different class,0.2411858641316596
RBF,Same class,0.007243509301593481
RBF,Different class,0.04289095541129305
RBF,Same class,0.006248367234991408
RBF,Different class,0.4064259267126598
RBF,Same class,0.009213429829762556
RBF,Different class,0.0013243089936479957
RBF,Different class,0.05303543404042938
RBF,Same class,0.00027836932613831415
RBF,Same class,0.11473628257936784
RBF,Different class,0.02466394717084871
RBF,Different class,0.002941019590224767
RBF,Same class,0.0010426058730652107
RBF,Same class,0.002110001694944919
RBF,Same class,0.06188511979232163
RBF,Same class,0.27639392560494697
RBF,Different class,0.8742077551905761
RBF,Same class,0.023508904144984865
RBF,Different class,0.0412799457121931
RBF,Same class,2.8722338829113773e-08
RBF,Different class,0.05306385699410539
RBF,Different class,0.011724476055766675
RBF,Different class,0.22554962154449856
RBF,Different class,0.6251751893411639
RBF,Different class,0.027733860600833063
RBF,Different class,0.5036249020065028
RBF,Same class,0.33591969518096404
RBF,Same class,0.04158462396566507
RBF,Same class,0.5138608558103217
RBF,Same class,0.026256094817024123
RBF,Different class,0.1633624223394926
RBF,Same class,0.12171345309434879
RBF,Same class,0.8575942564882775
RBF,Same class,0.37296853009818076
RBF,Different class,0.41770328937817003
RBF,Same class,0.5062328329463797
RBF,Different class,0.004394864475165081
RBF,Different class,0.06165336675449994
RBF,Different class,0.007364275636850176
RBF,Same class,0.0612648501625381
RBF,Different class,0.0647582982505479
RBF,Different class,0.07378562784039729
RBF,Same class,0.5639106316615295
RBF,Same class,0.007061421452525743
RBF,Same class,0.024976454222753762
RBF,Same class,0.04968921093275716
RBF,Same class,0.0037908474995861753
RBF,Different class,0.001385390112936314
RBF,Different class,0.3823327364604025
RBF,Different class,0.41550693467344735
RBF,Same class,4.29165996346232e-12
RBF,Same class,0.0011249769637770616
RBF,Different class,0.1783351896536155
RBF,Same class,0.0003347784088751081
RBF,Different class,0.1677690514917913
RBF,Different class,0.12308717935338569
RBF,Same class,0.12825545021880874
RBF,Different class,0.07515471990847704
RBF,Different class,0.11130782055730375
RBF,Different class,0.0013898055793550841
RBF,Different class,3.939463987904761e-08
RBF,Different class,0.3276366238373184
RBF,Same class,0.025845980573009898
RBF,Different class,0.07918988003923666
RBF,Different class,0.2862939258211321
RBF,Same class,0.12016125431745649
RBF,Different class,0.6116286099605247
RBF,Different class,0.32921834234078806
RBF,Different class,0.12985520323969635
RBF,Different class,0.19265255893401323
RBF,Same class,0.4960635027526369
RBF,Different class,0.03377149790942726
RBF,Different class,0.4535609855751909
RBF,Same class,0.10670252953676569
RBF,Different class,0.03653225639774842
RBF,Different class,0.02076215607573205
RBF,Same class,0.4842907367685785
RBF,Same class,0.009823109140408392
RBF,Same class,0.4966610315217992
RBF,Different class,0.047152193433633964
RBF,Same class,0.25452828251093884
RBF,Different class,0.5428047533821599
RBF,Different class,0.0603024089466945
RBF,Different class,0.893627098825471
RBF,Different class,0.1377228659740511
RBF,Same class,0.15003974530518518
RBF,Same class,1.2930963443365034e-06
RBF,Same class,0.28474832264400646
RBF,Same class,0.010142306113439635
RBF,Same class,0.7882941650951548
RBF,Same class,0.02505724093210641
RBF,Same class,0.015038641217134692
RBF,Same class,0.20508105935298818
RBF,Different class,0.541815240607849
RBF,Same class,0.44233271345931613
RBF,Different class,0.06735546180461036
RBF,Different class,0.6898476737971114
RBF,Same class,0.007117289505494848
RBF,Different class,0.2955316503738857
RBF,Different class,0.08286263845002573
RBF,Different class,0.17012003741001902
RBF,Same class,0.13555912169518505
RBF,Same class,0.026448318986776524
RBF,Same class,0.8596943897784337
RBF,Different class,0.018106272278598713
RBF,Different class,0.8433708116638299
RBF,Different class,0.03327283536783871
RBF,Different class,0.007344652447639376
RBF,Different class,0.08751242759720967
RBF,Different class,0.7313832409008705
RBF,Different class,0.07304525973546078
RBF,Different class,0.10276788537844407
RBF,Same class,0.010648846554101926
RBF,Same class,0.1978192377449099
RBF,Same class,0.5419551783477897
RBF,Different class,0.043043805695094285
RBF,Different class,0.1970353220219815
RBF,Different class,8.293677789004481e-11
RBF,Same class,0.12791284513188925
RBF,Different class,0.29342757368096556
RBF,Different class,0.820844678585085
RBF,Same class,0.000564872343630537
RBF,Different class,0.43725101897210905
RBF,Different class,0.09624902749342301
RBF,Different class,0.0020031819699896777
RBF,Different class,0.4158851924905652
RBF,Different class,0.49794097283265076
RBF,Different class,0.29231274150400494
RBF,Different class,0.5839850560875461
RBF,Same class,0.00041143682174839193
RBF,Different class,0.0029196330847671807
RBF,Different class,0.3702606021747031
RBF,Different class,0.1172945274899839
RBF,Same class,0.10810487463892682
RBF,Same class,0.2926631264496703
RBF,Different class,0.2928314051518778
RBF,Different class,0.17453999707455428
RBF,Different class,0.17349211842872075
RBF,Different class,0.0045207239104065825
RBF,Different class,0.003441550762482778
RBF,Same class,0.2009670523733255
RBF,Same class,0.020864001974333694
RBF,Different class,0.10208829683075485
RBF,Same class,5.832837767061692e-26
RBF,Same class,0.0867461221739916
RBF,Same class,0.0727627701212119
RBF,Same class,0.07922265528331449
RBF,Same class,0.0438017268273214
RBF,Different class,0.025563631483273258
RBF,Different class,0.0021164406838104152
RBF,Same class,0.5323385617268627
RBF,Same class,0.08251014379621922
RBF,Different class,0.0804494042747968
RBF,Same class,0.009991290728618318
RBF,Same class,0.3248864831361614
RBF,Different class,0.17840577047687628
RBF,Different class,0.12918110052854062
RBF,Different class,0.5227014108785042
RBF,Different class,0.1400525283718673
RBF,Different class,0.5750830493805629
RBF,Different class,0.8476192024329736
RBF,Same class,0.6414656568942397
RBF,Different class,0.4812521613260457
RBF,Same class,0.5939566168861322
RBF,Same class,0.07078495856623444
RBF,Same class,0.08809046688804188
RBF,Same class,0.0005686384530797864
RBF,Same class,0.09075801232713411
RBF,Different class,0.04589665535712344
RBF,Different class,0.526891562568923
RBF,Same class,0.006991177081160292
RBF,Same class,0.11052861747029796
RBF,Same class,0.20149083944694962
RBF,Different class,0.18036735520603953
RBF,Same class,0.08729185462165157
RBF,Different class,0.044363368488713174
RBF,Different class,0.007601303390317113
RBF,Same class,0.17248936841305315
RBF,Different class,5.24805164492826e-09
RBF,Different class,0.07806875654775777
RBF,Different class,0.07940158461927715
RBF,Same class,0.003416421412753173
RBF,Different class,0.005603336096830643
RBF,Different class,0.01569288295316718
RBF,Different class,0.003680044677327486
RBF,Same class,0.020363488199100704
RBF,Different class,0.20241308015784143
RBF,Same class,0.1559517306152394
RBF,Same class,0.6223343683458609
RBF,Same class,0.5252858923733598
RBF,Same class,0.5165668181471494
RBF,Different class,0.10537579570012691
RBF,Different class,0.16813274122183933
RBF,Different class,0.30981242053394387
RBF,Different class,0.06241893106524367
RBF,Different class,0.0708324706858082
RBF,Different class,0.15259762064990925
RBF,Different class,0.03622496031574422
RBF,Same class,0.0006562126949112164
RBF,Different class,0.6179477007153955
RBF,Different class,0.20767213124920325
RBF,Same class,0.10239014311980944
RBF,Same class,0.004697851767135884
RBF,Different class,0.395369365504827
RBF,Different class,0.40462641223013257
RBF,Same class,0.12375804173856943
RBF,Different class,0.4429394010185781
RBF,Same class,0.7070773998247443
RBF,Same class,0.5859564883700182
RBF,Different class,0.14310449426028848
RBF,Different class,0.4599514495597715
RBF,Different class,0.23490567882836227
RBF,Different class,0.5189442176422224
RBF,Different class,0.06006141217759333
RBF,Different class,0.0007102157511267068
RBF,Same class,0.2886574245323078
RBF,Same class,0.1410672907922184
RBF,Different class,0.027685303276044314
RBF,Different class,0.8399845741805049
RBF,Different class,1.0267244981677775e-06
RBF,Different class,0.24652530584239746
RBF,Same class,0.1680780867767349
RBF,Different class,0.4447498593090831
RBF,Different class,0.05594631473010142
RBF,Same class,0.02606484265825342
RBF,Same class,0.1576334085890663
RBF,Different class,0.015485569031141953
RBF,Same class,0.6972677108453038
RBF,Same class,0.028596004349344464
RBF,Same class,0.01879266926592915
RBF,Different class,0.38064559534518916
RBF,Different class,0.9123723030442561
RBF,Same class,0.04003436772402729
RBF,Same class,0.03386141457375456
RBF,Same class,0.008536949241443208
RBF,Same class,0.09814871925959374
RBF,Different class,0.0588764275770707
RBF,Same class,0.3203174354518115
RBF,Different class,0.09478957237268876
RBF,Different class,0.7679137754351865
RBF,Different class,0.5834238296039672
RBF,Same class,0.1108461388422911
RBF,Same class,0.2094292881828435
RBF,Different class,0.41122467654089134
RBF,Same class,0.09047420277766399
RBF,Different class,0.7169859460283838
RBF,Different class,0.21918926982901685
RBF,Different class,0.13544463119252756
RBF,Different class,0.012414094227972503
RBF,Different class,0.006143844201200286
RBF,Same class,0.0007069846517714657
RBF,Same class,0.6336311466346547
RBF,Different class,0.0004917819860005377
RBF,Different class,0.1587011174647309
RBF,Different class,0.2696700057080189
RBF,Different class,0.3924498395992425
RBF,Same class,0.33050008390364655
RBF,Different class,0.27391039310855037
RBF,Different class,0.21451629545936285
RBF,Same class,0.15233692171726385
RBF,Same class,0.25863570487590015
RBF,Same class,0.18430910632451433
RBF,Different class,1.1612053364862382e-11
RBF,Same class,0.0870329332713105
RBF,Different class,0.0007846768054141876
RBF,Different class,0.43582695489499995
RBF,Same class,0.19615972884362018
RBF,Same class,0.011265318391352676
RBF,Same class,0.6047124325698148
RBF,Same class,4.811823615314314e-05
RBF,Different class,0.012914179997698127
RBF,Same class,0.009338047427041217
RBF,Different class,0.00013018250836490622
RBF,Different class,0.31703372789459544
RBF,Same class,0.8329471067658397
RBF,Different class,0.3425325234703318
RBF,Same class,0.015287865296690083
RBF,Different class,0.3077340142269265
RBF,Same class,0.037548712565501165
RBF,Same class,0.015229355179080672
RBF,Same class,0.0007313965751655819
RBF,Different class,0.0035030289455032547
RBF,Different class,0.7573064698751203
RBF,Same class,0.02711207000669099
RBF,Different class,0.36384436636814016
RBF,Same class,0.14837767577060446
RBF,Same class,0.08792395832249847
RBF,Different class,0.29531567937979064
RBF,Same class,0.10038319428565656
RBF,Different class,0.035080822653741496
RBF,Same class,0.5408511388872109
RBF,Different class,0.08417042278201124
RBF,Different class,0.10147763627883837
RBF,Different class,0.03618942233185937
RBF,Different class,9.336260845723814e-26
RBF,Different class,0.8659572076153901
RBF,Different class,0.351270553715504
RBF,Different class,0.010863821087980313
RBF,Different class,0.06254763797050963
RBF,Same class,0.0024950841419556636
RBF,Same class,0.00743423239369461
RBF,Same class,0.13184099491518203
RBF,Same class,0.00689310554036582
RBF,Different class,0.43298174437220555
